MSOA code,house price
E02006224,192250 
E02006225,205000 
E02006226,184000 
E02002928,202000 
E02002929,315000 
E02002930,209000 
E02002931,220000 
E02002932,125000 
E02002933,165000 
E02002934,179995 
E02002935,135000 
E02002936,128000 
E02002937,238998 
E02002938,139500 
E02002939,185500 
E02002940,134000 
E02002941,148000 
E02002942,234950 
E02002943,198995 
E02002944,188998 
E02002945,127500 
E02002946,137375 
E02002947,99575 
E02002948,96000 
E02002949,146000 
E02002950,91500 
E02002110,160000 
E02002111,149000 
E02002112,185000 
E02002113,168000 
E02002114,168500 
E02002115,139000 
E02002116,225000 
E02002117,179500 
E02002118,124000 
E02002119,162000 
E02002120,158000 
E02002121,125000 
E02002122,131500 
E02002123,145000 
E02002124,181000 
E02002125,160000 
E02002126,120500 
E02002127,132995 
E02002128,145500 
E02002129,160500 
E02002130,117000 
E02002131,312000 
E02002132,129500 
E02002133,185000 
E02002134,118000 
E02002135,110000 
E02002136,134950 
E02002137,325000 
E02002138,145998 
E02002139,133000 
E02002140,117000 
E02002141,265000 
E02002142,110000 
E02002143,120000 
E02002144,285000 
E02002145,155995 
E02002146,155000 
E02002147,143995 
E02002148,195000 
E02006519,310000 
E02006520,322500 
E02006521,360000 
E02006522,620000 
E02006523,337000 
E02006524,258000 
E02006525,360000 
E02006526,255000 
E02006527,332500 
E02006528,280000 
E02006529,262000 
E02006530,359995 
E02006531,222750 
E02006532,339995 
E02006533,259000 
E02002149,150000 
E02002150,140000 
E02002151,132000 
E02002152,147500 
E02002153,152750 
E02002154,172500 
E02002155,139995 
E02002156,166500 
E02002157,185000 
E02002158,151000 
E02002159,122750 
E02002160,158000 
E02002161,124500 
E02002162,260000 
E02002163,102750 
E02002164,95000 
E02002165,158000 
E02002166,101500 
E02002167,185000 
E02002168,103000 
E02002169,235000 
E02002170,132375 
E02002171,127500 
E02002174,190000 
E02002175,127000 
E02002176,176250 
E02002177,144950 
E02002178,180000 
E02002179,190000 
E02002180,144000 
E02002181,135000 
E02002182,147000 
E02006894,120000 
E02006734,244000 
E02006735,156500 
E02006736,222000 
E02006737,205000 
E02006738,160500 
E02006739,205000 
E02006740,170000 
E02006741,251000 
E02006742,179950 
E02006743,176000 
E02006744,174250 
E02006745,225000 
E02006746,220000 
E02006747,238500 
E02006748,295000 
E02006749,181000 
E02006750,197475 
E02006751,215000 
E02006752,277250 
E02006753,312998 
E02006754,360000 
E02006755,385000 
E02006756,250000 
E02006757,352500 
E02006758,317500 
E02006759,225000 
E02006760,292500 
E02006761,159950 
E02006762,265000 
E02006763,220000 
E02006764,207000 
E02006765,322500 
E02006766,350000 
E02006767,278000 
E02006768,185000 
E02006769,175000 
E02006770,138000 
E02006771,215750 
E02006772,217000 
E02006773,145000 
E02006774,150000 
E02006775,145000 
E02006776,180000 
E02006777,232475 
E02006778,199821 
E02006779,185488 
E02006780,176250 
E02006227,350000 
E02006228,252500 
E02006229,302500 
E02006230,279950 
E02006231,264995 
E02006232,280000 
E02006233,228000 
E02006234,246000 
E02006235,365000 
E02006236,330000 
E02006237,275000 
E02004424,512500 
E02004425,390000 
E02004426,423750 
E02004427,435000 
E02004428,325000 
E02004429,347500 
E02004430,326250 
E02004431,285000 
E02004432,385000 
E02004433,300000 
E02004434,237000 
E02004435,262500 
E02004436,225000 
E02004437,292000 
E02004438,241500 
E02004439,225000 
E02004440,243500 
E02004441,250000 
E02004442,232500 
E02004443,396995 
E02004444,345000 
E02004445,250000 
E02003616,400000 
E02003617,333500 
E02003618,280000 
E02003619,315000 
E02003620,287500 
E02003621,300000 
E02003622,229000 
E02003623,351498 
E02003624,247500 
E02003625,211000 
E02003626,268000 
E02003627,273750 
E02003628,259500 
E02003629,207000 
E02003630,220000 
E02003631,269750 
E02003632,220000 
E02003633,248000 
E02003634,294498 
E02003635,317748 
E02004446,330000 
E02004447,377000 
E02004448,322500 
E02004449,229975 
E02004450,385000 
E02004451,290000 
E02004452,286750 
E02004453,261750 
E02004454,225000 
E02004455,345000 
E02004456,244000 
E02004457,300000 
E02004458,314998 
E02004459,340000 
E02004460,290000 
E02004461,240000 
E02004462,270000 
E02004463,330000 
E02005503,260000 
E02005504,237500 
E02005505,222000 
E02005506,220000 
E02005507,182500 
E02005508,294995 
E02005509,197000 
E02005510,240000 
E02005511,209998 
E02005512,208995 
E02005513,220000 
E02005514,232000 
E02005515,261250 
E02005516,280000 
E02005517,170000 
E02005518,190000 
E02005519,161000 
E02004464,490000 
E02004465,525000 
E02004466,405000 
E02004467,382500 
E02004468,710000 
E02004469,374000 
E02004470,320000 
E02004471,387500 
E02004472,438500 
E02005520,281498 
E02005521,265000 
E02005522,272500 
E02005523,267995 
E02005524,233000 
E02005525,260000 
E02005526,260000 
E02005527,315000 
E02005528,223750 
E02005529,225000 
E02005530,245000 
E02005531,230000 
E02005532,230000 
E02005533,273600 
E02005534,243125 
E02005535,270000 
E02005536,275000 
E02005537,247250 
E02004843,380000 
E02004844,344000 
E02004845,275000 
E02004846,524000 
E02004847,330500 
E02004848,395000 
E02004849,575000 
E02004850,360000 
E02004851,335000 
E02004852,349000 
E02004853,385000 
E02004854,342500 
E02004855,327250 
E02003719,314500 
E02003720,382500 
E02003721,395000 
E02003722,550750 
E02003723,489450 
E02003724,340000 
E02003725,725000 
E02003726,422000 
E02003727,417900 
E02003728,375000 
E02003729,380000 
E02003730,530000 
E02003731,695000 
E02004473,312000 
E02004474,325000 
E02004475,338000 
E02004476,350000 
E02004477,363500 
E02004478,285500 
E02004479,336500 
E02004480,248500 
E02004481,249995 
E02004482,240000 
E02004483,275000 
E02004484,265000 
E02003599,268998 
E02003600,257000 
E02003601,340000 
E02003602,389995 
E02003603,299995 
E02003604,325000 
E02003605,350000 
E02003606,345000 
E02003607,322000 
E02003608,346500 
E02003609,320000 
E02003610,395000 
E02003611,360000 
E02003612,362475 
E02003613,317500 
E02003614,325000 
E02003615,390000 
E02003636,320000 
E02003637,329975 
E02003638,309000 
E02003639,247500 
E02003640,266000 
E02003641,325000 
E02003643,288725 
E02003642,230000 
E02003644,250000 
E02003645,282500 
E02003646,254500 
E02003647,225000 
E02003648,237475 
E02003649,310000 
E02003650,421500 
E02003651,381950 
E02004485,509556 
E02004486,397500 
E02004487,320000 
E02004488,370500 
E02004489,400000 
E02004490,290000 
E02004491,330000 
E02004492,295000 
E02004493,320000 
E02004494,271250 
E02004495,384000 
E02004496,360000 
E02004497,400000 
E02004498,305000 
E02004499,320000 
E02004500,486250 
E02004501,362500 
E02004502,652500 
E02004503,320000 
E02004504,350000 
E02004505,460000 
E02004506,405000 
E02004507,239500 
E02004508,345000 
E02004509,299995 
E02004512,200000 
E02004513,180000 
E02004514,312500 
E02004515,301498 
E02004516,210000 
E02004517,300000 
E02004518,294250 
E02004519,300000 
E02004520,233750 
E02004521,260000 
E02004522,287500 
E02004523,230000 
E02004524,386250 
E02004525,295000 
E02004526,350000 
E02006922,265000 
E02004856,366250 
E02004857,453250 
E02004858,390000 
E02004859,557000 
E02004860,216500 
E02004861,561000 
E02004862,295000 
E02004863,281250 
E02004864,530363 
E02004865,316000 
E02004866,320000 
E02004867,702500 
E02004868,370500 
E02004869,559500 
E02004870,275000 
E02004871,345000 
E02004872,493750 
E02004873,397000 
E02004874,355000 
E02004875,345000 
E02004876,453750 
E02004877,551000 
E02003732,235000 
E02003733,279500 
E02003734,288000 
E02003735,343250 
E02003736,290000 
E02003737,257500 
E02003738,332872 
E02003739,335000 
E02003740,373000 
E02006825,407000 
E02004878,399000 
E02004879,579995 
E02004880,437500 
E02004881,432500 
E02004882,417000 
E02004883,430000 
E02004884,330000 
E02004885,412500 
E02004886,615000 
E02004887,514000 
E02004888,402500 
E02004889,375000 
E02004890,380000 
E02004891,475000 
E02004892,364000 
E02004893,336000 
E02004894,362500 
E02004895,390000 
E02006287,345000 
E02006288,282500 
E02006289,264998 
E02006290,285000 
E02006291,329998 
E02006292,340500 
E02006293,280000 
E02006294,315000 
E02006295,278000 
E02006296,312000 
E02006297,370000 
E02006298,249998 
E02006299,309950 
E02006300,207998 
E02006301,233500 
E02006302,250000 
E02006303,152000 
E02006304,210000 
E02006305,112000 
E02006306,167600 
E02006307,208500 
E02006308,150000 
E02006309,158998 
E02006310,200000 
E02006311,206000 
E02006312,235000 
E02006313,181000 
E02006314,220000 
E02006315,365000 
E02006316,215000 
E02004527,360000 
E02004528,483000 
E02004529,660000 
E02004530,430000 
E02004531,490000 
E02004532,490000 
E02004533,340000 
E02004534,313750 
E02004535,355000 
E02004536,630000 
E02004537,386250 
E02004538,499500 
E02004539,400000 
E02004540,577000 
E02004541,580000 
E02004542,730000 
E02004543,400000 
E02003742,199995 
E02003743,150000 
E02003744,165000 
E02003745,200000 
E02003746,200000 
E02003747,210998 
E02003748,180000 
E02003749,198750 
E02003750,213748 
E02003751,230000 
E02003752,182000 
E02005538,220000 
E02005539,229995 
E02005540,193525 
E02005541,148000 
E02005542,112000 
E02005543,95000 
E02005544,117500 
E02005545,215000 
E02005546,140000 
E02005547,172500 
E02005548,165500 
E02005549,202360 
E02005550,212000 
E02004544,390000 
E02004545,266000 
E02004546,235000 
E02004547,310000 
E02004548,307000 
E02004549,263500 
E02004550,260000 
E02004551,270000 
E02004552,272500 
E02004553,272500 
E02004554,261998 
E02004896,490000 
E02004897,495000 
E02004898,429000 
E02004899,585000 
E02004900,875000 
E02004901,364998 
E02004902,385000 
E02004903,499000 
E02004904,390000 
E02004905,435000 
E02004906,362000 
E02004907,459000 
E02004908,505000 
E02003753,215500 
E02003754,308500 
E02003755,220000 
E02003756,250000 
E02003757,271500 
E02003758,267000 
E02003759,288750 
E02003760,194000 
E02003761,273500 
E02003762,340950 
E02003763,244750 
E02003764,245000 
E02003765,304995 
E02003766,304000 
E02003767,417500 
E02003768,350000 
E02003769,295000 
E02003770,285000 
E02003771,250000 
E02003772,292250 
E02003773,244000 
E02003774,255000 
E02006245,215000 
E02006246,237000 
E02006247,182000 
E02006248,246250 
E02006249,250000 
E02006250,160500 
E02006251,175000 
E02006252,205000 
E02006253,292000 
E02006254,170000 
E02006255,200000 
E02006256,154500 
E02006257,210000 
E02006258,212500 
E02006259,208250 
E02006260,195250 
E02005551,264998 
E02005552,421000 
E02005553,240000 
E02005554,261000 
E02005555,282500 
E02005556,209950 
E02005557,145000 
E02005558,215995 
E02005559,173998 
E02005560,171000 
E02005561,146000 
E02005562,243750 
E02005563,236000 
E02005564,245000 
E02005565,198000 
E02005566,217500 
E02005567,211000 
E02005568,234000 
E02005569,220000 
E02003258,285000 
E02003259,250000 
E02003260,210000 
E02003261,273000 
E02003262,240000 
E02003263,251500 
E02003264,325000 
E02003265,255000 
E02003266,230000 
E02003267,230000 
E02003268,265000 
E02003269,275000 
E02003270,260000 
E02003271,257500 
E02003272,250000 
E02003273,245000 
E02003274,185000 
E02003275,164313 
E02003276,181000 
E02003277,250000 
E02003278,200000 
E02004555,315000 
E02004556,457500 
E02004557,305000 
E02004558,272500 
E02004559,306000 
E02004560,300000 
E02004561,360000 
E02004562,320000 
E02006261,325000 
E02006262,325000 
E02006263,340000 
E02006264,299998 
E02006265,266995 
E02006266,305000 
E02006267,333500 
E02006268,216250 
E02006269,260000 
E02006270,221000 
E02006271,240000 
E02006272,250000 
E02004909,310000 
E02004910,325500 
E02004911,292000 
E02004912,305000 
E02004913,366500 
E02004914,340000 
E02004915,300000 
E02004916,407498 
E02004917,297250 
E02004918,366000 
E02004919,350000 
E02004920,341250 
E02004921,403500 
E02004922,490000 
E02004923,409000 
E02005570,305000 
E02005571,441000 
E02005572,238000 
E02005573,320000 
E02005574,310000 
E02005575,275000 
E02005576,251250 
E02005577,260000 
E02005578,225000 
E02005579,203995 
E02005580,190000 
E02005581,208500 
E02005582,195000 
E02005583,275000 
E02005584,170250 
E02005585,180000 
E02005586,180000 
E02005587,185000 
E02005588,199000 
E02005589,190000 
E02005590,170000 
E02005592,260000 
E02005593,252500 
E02005594,232500 
E02005595,290000 
E02005596,185000 
E02006907,177950 
E02006908,170000 
E02003237,243000 
E02003238,185000 
E02003239,242475 
E02003240,266000 
E02003241,215000 
E02003242,203750 
E02003243,173250 
E02003244,178000 
E02003245,140000 
E02003246,140000 
E02003247,161750 
E02003248,185000 
E02003249,155000 
E02003250,132500 
E02003251,256000 
E02003252,200000 
E02003253,190000 
E02003254,250000 
E02003255,209995 
E02003257,131500 
E02006877,214998 
E02006878,240000 
E02004563,327500 
E02004564,335000 
E02004565,375000 
E02004566,271000 
E02004567,358500 
E02004568,319500 
E02004569,305000 
E02004570,360000 
E02004571,355000 
E02004572,310000 
E02003775,337500 
E02003776,317750 
E02003777,359995 
E02003778,384998 
E02003779,263750 
E02003780,380000 
E02003781,367500 
E02003783,412500 
E02003784,417500 
E02003785,401500 
E02003786,465000 
E02003787,373000 
E02003788,524950 
E02003789,330000 
E02003790,367500 
E02003791,438500 
E02003792,364000 
E02003793,390000 
E02006873,306000 
E02006874,315000 
E02005597,230000 
E02005598,313500 
E02005599,275000 
E02005600,315000 
E02005601,215000 
E02005602,325000 
E02005603,265995 
E02005604,295000 
E02005605,273750 
E02005606,250000 
E02005607,245500 
E02005608,271500 
E02005609,233250 
E02005610,289995 
E02005611,220498 
E02003279,310000 
E02003280,292498 
E02003281,312000 
E02003282,300000 
E02003283,314500 
E02003284,265000 
E02003285,249998 
E02003286,478000 
E02003287,380000 
E02003288,198750 
E02003289,360000 
E02003290,306570 
E02003291,255500 
E02003292,195000 
E02003293,200000 
E02003294,425000 
E02003295,330000 
E02004924,681000 
E02004925,653250 
E02004926,848000 
E02004927,560000 
E02004928,635000 
E02004929,500000 
E02004930,405000 
E02004931,595000 
E02004932,572500 
E02004933,715000 
E02004934,410000 
E02004935,467750 
E02004936,493500 
E02004937,625000 
E02004938,460000 
E02004939,419500 
E02004940,437500 
E02004941,402500 
E02004942,447500 
E02004943,598350 
E02004944,256000 
E02004945,322500 
E02004946,280000 
E02004947,321750 
E02004948,289995 
E02004949,263250 
E02004950,269000 
E02004951,205000 
E02004952,280000 
E02004953,265000 
E02004954,280000 
E02004955,305000 
E02004573,155000 
E02004574,166500 
E02004575,310000 
E02004576,248000 
E02004577,329995 
E02004578,239998 
E02004579,307000 
E02004580,271875 
E02004581,323500 
E02004582,210000 
E02004583,215000 
E02004584,255000 
E02004585,220000 
E02004586,188500 
E02004587,183250 
E02004588,150000 
E02004589,190000 
E02004590,180000 
E02004956,345000 
E02004957,385000 
E02004958,590000 
E02004959,717500 
E02004960,727000 
E02004961,520500 
E02004962,450000 
E02004963,376000 
E02004964,420000 
E02004965,425000 
E02004966,937500 
E02004967,348025 
E02003296,314000 
E02003297,273500 
E02003298,292500 
E02003299,404000 
E02003300,274498 
E02003301,304995 
E02003302,275000 
E02003303,315000 
E02003304,313000 
E02003305,358750 
E02003307,282000 
E02003308,282000 
E02003309,312500 
E02003310,232000 
E02003311,240000 
E02003312,235000 
E02003313,235500 
E02006859,290000 
E02006926,340000 
E02004591,414998 
E02004592,332500 
E02004593,517500 
E02004594,465000 
E02004595,427500 
E02004596,445000 
E02004597,378995 
E02004598,385000 
E02004599,553500 
E02004968,371000 
E02004969,405000 
E02004970,340000 
E02004971,350000 
E02004972,416250 
E02004973,329250 
E02004974,430000 
E02004975,668000 
E02004976,320000 
E02004977,346000 
E02004978,327500 
E02004979,419250 
E02004980,583500 
E02004981,465000 
E02004982,434000 
E02004983,327000 
E02004984,315000 
E02004985,413000 
E02004986,305000 
E02004987,382498 
E02004988,332500 
E02004989,363500 
E02004990,392500 
E02004991,295000 
E02004992,283000 
E02004993,390000 
E02004994,735000 
E02004995,682500 
E02006238,175000 
E02006239,190000 
E02006240,244000 
E02006241,197500 
E02006242,262750 
E02006243,225000 
E02006826,233000 
E02006273,280500 
E02006274,308000 
E02006275,213500 
E02006276,359998 
E02006277,272500 
E02006278,267250 
E02006279,250896 
E02006280,330000 
E02006281,257500 
E02006282,326900 
E02006283,285000 
E02006284,255998 
E02006285,256125 
E02006286,215000 
E02000002,350000 
E02000003,348000 
E02000004,350000 
E02000005,330000 
E02000007,312500 
E02000008,310000 
E02000009,300000 
E02000010,305500 
E02000011,329500 
E02000012,445000 
E02000013,305500 
E02000014,314000 
E02000015,300000 
E02000016,223000 
E02000017,317500 
E02000018,300500 
E02000019,306000 
E02000020,330000 
E02000021,295000 
E02000022,345000 
E02000023,310498 
E02006799,316750 
E02000024,530000 
E02000025,405000 
E02000026,539250 
E02000027,565000 
E02000028,430000 
E02000029,440000 
E02000030,750000 
E02000031,641000 
E02000032,648500 
E02000033,498000 
E02000034,475000 
E02000035,492500 
E02000036,515000 
E02000037,650000 
E02000038,550000 
E02000039,675000 
E02000040,595000 
E02000041,489640 
E02000042,450000 
E02000043,778250 
E02000044,410000 
E02000045,440000 
E02000046,447000 
E02000047,380000 
E02000048,500000 
E02000049,433700 
E02000050,430000 
E02000051,660000 
E02000052,592500 
E02000053,490000 
E02000054,592500 
E02000055,535000 
E02000056,1130000 
E02000057,630000 
E02000058,865000 
E02000059,475000 
E02000060,735000 
E02000061,695000 
E02000062,489000 
E02000063,515500 
E02000064,504000 
E02000065,275000 
E02000066,328500 
E02000067,285000 
E02000068,220000 
E02000069,327500 
E02000070,380000 
E02000071,327750 
E02000072,305500 
E02000073,410000 
E02000074,290000 
E02000075,420000 
E02000077,380000 
E02000078,350000 
E02000079,350000 
E02000080,383000 
E02000081,351250 
E02000082,370500 
E02000083,311450 
E02000084,417500 
E02000085,347000 
E02000086,394995 
E02000087,455000 
E02000088,415000 
E02000089,457000 
E02000090,322500 
E02000091,355000 
E02000092,330000 
E02006785,366500 
E02000093,482375 
E02000094,495000 
E02000095,530000 
E02000096,607000 
E02000097,437500 
E02000098,519250 
E02000099,520500 
E02000100,612225 
E02000101,350000 
E02000102,330000 
E02000103,450000 
E02000104,437000 
E02000105,380000 
E02000106,397000 
E02000107,481250 
E02000108,384750 
E02000109,370500 
E02000110,666000 
E02000111,485000 
E02000112,426750 
E02000113,320750 
E02000114,475000 
E02000115,547500 
E02000116,345000 
E02000117,393000 
E02000118,398500 
E02000119,392500 
E02000120,577500 
E02000121,360000 
E02000122,840000 
E02000123,402500 
E02000124,615000 
E02000125,710000 
E02000126,565000 
E02000127,337500 
E02000128,470000 
E02000130,520000 
E02000131,410000 
E02000132,395000 
E02000133,700000 
E02000134,369500 
E02000135,327000 
E02000136,525000 
E02000137,395000 
E02000138,417000 
E02000139,440000 
E02000140,331000 
E02000141,405000 
E02000142,450000 
E02000144,406050 
E02000145,285000 
E02000146,420000 
E02000147,647500 
E02000148,582500 
E02000149,360000 
E02000150,537250 
E02000151,612500 
E02000152,400000 
E02000153,565000 
E02000154,392500 
E02000155,366000 
E02000156,549000 
E02000157,542500 
E02000158,460000 
E02000159,580000 
E02000160,540000 
E02000161,450000 
E02000162,465000 
E02000163,495000 
E02000165,350000 
E02006782,426250 
E02006787,531500 
E02006789,455000 
E02000166,740000 
E02000167,1400087 
E02000168,1025000 
E02000169,1187500 
E02000170,820000 
E02000171,780000 
E02000172,580938 
E02000173,1093750 
E02000174,532500 
E02000175,620000 
E02000176,965000 
E02000177,595000 
E02000178,523000 
E02000179,1018750 
E02000180,620000 
E02000181,740000 
E02000182,858000 
E02000183,1485000 
E02000184,769088 
E02000185,530000 
E02000186,885000 
E02000187,1345000 
E02000188,617500 
E02000189,485000 
E02000190,500884 
E02000191,685000 
E02000192,625000 
E02000193,775000 
E02000001,919325 
E02000194,390000 
E02000195,510000 
E02000196,452500 
E02000197,440000 
E02000198,296475 
E02000199,377500 
E02000200,324000 
E02000201,295000 
E02000202,353500 
E02000203,342500 
E02000204,360500 
E02000206,297000 
E02000207,346000 
E02000208,280000 
E02000209,349250 
E02000210,380000 
E02000211,410000 
E02000212,318000 
E02000213,286000 
E02000214,460000 
E02000215,314000 
E02000216,415000 
E02000217,318000 
E02000218,485000 
E02000219,478455 
E02000220,320000 
E02000221,363750 
E02000222,355000 
E02000223,289000 
E02000224,350500 
E02000225,310500 
E02000226,472500 
E02000227,347500 
E02000228,561250 
E02000229,305000 
E02000230,435000 
E02000231,662500 
E02000232,480000 
E02000233,395000 
E02000234,538000 
E02000235,518000 
E02000236,564995 
E02000237,441000 
E02006788,398000 
E02000238,415000 
E02000239,466500 
E02000240,376500 
E02000241,412500 
E02000242,430000 
E02000243,437000 
E02000244,455000 
E02000245,275000 
E02000246,380000 
E02000247,315000 
E02000248,447500 
E02000249,455000 
E02000250,827500 
E02000251,431500 
E02000252,382000 
E02000253,450000 
E02000254,408750 
E02000255,718500 
E02000256,485000 
E02000257,600000 
E02000258,623150 
E02000259,525000 
E02000260,435000 
E02000261,515873 
E02000262,487500 
E02000263,271000 
E02000264,615000 
E02000265,526500 
E02000266,415000 
E02000267,546975 
E02000268,601500 
E02000269,687900 
E02000270,470000 
E02000271,982500 
E02000272,735000 
E02000274,329000 
E02000275,290000 
E02000276,555000 
E02006791,515000 
E02000277,360000 
E02000278,370000 
E02000279,269750 
E02000280,420000 
E02000281,376000 
E02000282,335000 
E02000283,365000 
E02000284,457500 
E02000285,517500 
E02000286,400000 
E02000287,1053500 
E02000288,370000 
E02000289,675000 
E02000290,349000 
E02000291,339998 
E02000292,414000 
E02000293,763500 
E02000294,365000 
E02000295,545000 
E02000296,455000 
E02000297,550000 
E02000298,816250 
E02000299,350000 
E02000300,359000 
E02000301,330000 
E02000302,493750 
E02000303,367500 
E02000304,781000 
E02000305,403500 
E02000306,248000 
E02000307,400000 
E02000308,520000 
E02000309,350000 
E02000311,420000 
E02000312,410000 
E02006793,214000 
E02000313,290000 
E02000314,290000 
E02000315,315000 
E02000316,500000 
E02000317,340000 
E02000318,340000 
E02000319,338000 
E02000320,367500 
E02000321,320000 
E02000323,327500 
E02000324,495000 
E02000326,507000 
E02000327,385000 
E02000328,457500 
E02000329,353500 
E02000331,360000 
E02000332,390000 
E02000333,592500 
E02000334,415000 
E02000335,421000 
E02000337,350000 
E02000339,495000 
E02000340,372500 
E02000341,335000 
E02000342,457500 
E02000343,420000 
E02000344,465000 
E02006786,350700 
E02006927,470000 
E02006928,492000 
E02006929,565000 
E02006930,545000 
E02006931,587500 
E02000345,474000 
E02000346,649975 
E02000347,427500 
E02000348,445000 
E02000350,466800 
E02000351,550000 
E02000352,582500 
E02000353,930000 
E02000354,525000 
E02000355,697000 
E02000356,665000 
E02000357,397500 
E02000358,601555 
E02000359,650000 
E02000360,487000 
E02000361,556750 
E02000362,415000 
E02000363,420000 
E02000364,547500 
E02000365,600000 
E02000366,640750 
E02000367,595000 
E02000368,520000 
E02000369,545000 
E02000370,525000 
E02000371,784000 
E02006918,379250 
E02006921,469500 
E02000372,460000 
E02000373,378000 
E02000374,650000 
E02000375,979000 
E02000376,470000 
E02000377,610000 
E02000378,525000 
E02000379,661250 
E02000380,900000 
E02000381,872500 
E02000382,642500 
E02000383,595000 
E02000384,831500 
E02000385,600000 
E02000386,608000 
E02000387,708500 
E02000388,690000 
E02000389,920000 
E02000390,790000 
E02000391,1341713 
E02000392,763000 
E02000393,762500 
E02000394,745000 
E02000395,1012500 
E02000396,795000 
E02000397,431875 
E02000398,338000 
E02000400,575000 
E02000401,425000 
E02000402,410000 
E02000403,450000 
E02000404,499950 
E02000405,930000 
E02000406,492500 
E02000407,370000 
E02000408,422500 
E02000409,480000 
E02000410,657500 
E02000411,412500 
E02000412,420000 
E02000413,687000 
E02000414,520000 
E02000415,485000 
E02000416,455000 
E02000417,759950 
E02000418,825000 
E02000419,497500 
E02000420,495000 
E02000421,352500 
E02000422,496600 
E02000423,551250 
E02000424,564000 
E02000425,782500 
E02000426,838000 
E02000427,560000 
E02000428,475000 
E02000429,621000 
E02000430,530000 
E02000431,693750 
E02000432,499000 
E02006794,287500 
E02000433,445000 
E02000434,550000 
E02000435,545000 
E02000436,697500 
E02000437,505000 
E02000438,385000 
E02000439,472750 
E02000440,590000 
E02000441,512500 
E02000442,450000 
E02000443,400000 
E02000444,522250 
E02000445,400000 
E02000447,572000 
E02000448,610500 
E02000449,460000 
E02000451,605000 
E02000452,367500 
E02000453,425000 
E02000454,655000 
E02000455,439375 
E02000456,470000 
E02000457,450000 
E02000459,342500 
E02000460,415000 
E02000461,380000 
E02000462,425000 
E02000463,437500 
E02006795,477500 
E02006882,550000 
E02000464,320000 
E02000465,315000 
E02000466,347000 
E02000467,285000 
E02000468,357000 
E02000469,320000 
E02000470,390000 
E02000471,425000 
E02000472,375000 
E02000473,389000 
E02000474,344750 
E02000475,465000 
E02000476,250000 
E02000477,440000 
E02000478,792500 
E02000479,329000 
E02000480,325000 
E02000481,410000 
E02000482,540000 
E02000483,420000 
E02000484,382500 
E02000485,392500 
E02000486,375000 
E02000487,607500 
E02000488,425250 
E02000489,360000 
E02000490,345000 
E02000491,339250 
E02000492,342000 
E02000493,311500 
E02000494,709250 
E02000495,497498 
E02000496,388250 
E02000497,500000 
E02000498,517500 
E02000499,578000 
E02000500,690000 
E02000501,445000 
E02000502,364025 
E02000503,472500 
E02000504,589226 
E02000506,682500 
E02000507,410000 
E02000508,419000 
E02000509,319998 
E02000510,425000 
E02000511,416000 
E02000512,397500 
E02000513,350000 
E02000514,385000 
E02000515,354750 
E02000516,288000 
E02000517,341000 
E02000518,395750 
E02000519,400000 
E02000520,380000 
E02000521,358000 
E02000522,400000 
E02000523,390000 
E02000524,347500 
E02000525,317500 
E02006796,425000 
E02000526,948000 
E02000528,435000 
E02000529,400000 
E02000530,387000 
E02000531,537250 
E02000532,937500 
E02000533,775000 
E02000534,360000 
E02000535,480000 
E02000536,454000 
E02000537,415500 
E02000538,407475 
E02000539,380000 
E02000540,384000 
E02000541,412500 
E02000542,290000 
E02000543,327500 
E02000544,460000 
E02000545,530000 
E02000546,395000 
E02000547,370000 
E02000548,265000 
E02000549,385000 
E02000550,308500 
E02000551,330000 
E02000552,330000 
E02000553,358000 
E02006792,555000 
E02000554,470000 
E02000555,500000 
E02000556,525000 
E02000557,445000 
E02000558,483000 
E02000559,717500 
E02000560,471500 
E02000561,740000 
E02000562,625000 
E02000563,490000 
E02000564,475000 
E02000565,550000 
E02000566,670000 
E02000567,550100 
E02000568,621000 
E02000569,735000 
E02000570,760000 
E02000571,666250 
E02000572,864784 
E02000573,800000 
E02000574,655000 
E02000575,674995 
E02000576,690000 
E02000577,479125 
E02000578,455250 
E02000579,625000 
E02000580,775000 
E02000581,797500 
E02000582,1500000 
E02000583,1615000 
E02000584,1825000 
E02000585,1387500 
E02000586,1850000 
E02000587,1575000 
E02000588,2000000 
E02000589,1100000 
E02000590,812150 
E02000591,990000 
E02000592,1600000 
E02000593,792500 
E02000594,1600000 
E02000595,1593750 
E02000596,1000000 
E02000597,890000 
E02000598,705000 
E02000599,940000 
E02000600,575000 
E02000601,600000 
E02000602,460500 
E02000603,475884 
E02000604,495000 
E02000605,530000 
E02000606,430000 
E02000607,582500 
E02000608,452500 
E02000609,530000 
E02000610,385000 
E02000611,600000 
E02000612,529500 
E02000613,446500 
E02000614,490000 
E02000615,408000 
E02000616,380000 
E02000617,390000 
E02000619,520000 
E02000620,650000 
E02000621,717500 
E02000622,575000 
E02000623,397500 
E02000624,443000 
E02000625,440000 
E02000626,454000 
E02000627,530750 
E02000628,440000 
E02000629,597500 
E02000630,615000 
E02000631,662500 
E02000632,585000 
E02000633,520000 
E02000634,493250 
E02000635,580000 
E02000636,785000 
E02000637,583400 
E02000638,450000 
E02000639,387500 
E02000640,660000 
E02000641,420000 
E02000642,515000 
E02000643,516000 
E02000644,460000 
E02000645,460000 
E02000646,437500 
E02000647,516500 
E02000648,388500 
E02000649,430000 
E02000650,480000 
E02000651,468625 
E02000652,455000 
E02006801,654000 
E02000653,450000 
E02000654,420000 
E02000655,440000 
